,city,room_price,host_is_superhost,bedrooms,satisfaction
320,barcelona,99.61132962506107,False,1,88.0
321,barcelona,491.5400190844136,False,2,91.0
322,barcelona,195.4988712267554,False,1,94.0
323,barcelona,142.43489189377894,False,1,85.0
324,barcelona,231.34033095166052,True,1,97.0
325,barcelona,182.93108664789256,False,1,92.0
326,barcelona,738.2409756324621,False,2,89.0
327,barcelona,329.5552400679591,False,1,97.0
328,barcelona,258.1050573696092,False,1,100.0
329,barcelona,138.9438406218726,False,1,89.0
330,barcelona,377.49901086880624,False,1,93.0
331,barcelona,307.6779854306793,False,1,88.0
332,barcelona,447.3200363069332,False,1,95.0
333,barcelona,254.61400609770288,True,1,93.0
334,barcelona,367.49133055600805,False,1,95.0
335,barcelona,165.2430935369004,False,1,83.0
336,barcelona,180.6037191332883,True,1,99.0
337,barcelona,229.24570018851676,False,1,91.0
338,barcelona,173.62161658947562,False,2,92.0
339,barcelona,509.2280121954057,False,1,93.0
340,barcelona,167.80319780296506,False,1,88.0
341,barcelona,159.65741150185025,False,1,97.0
342,barcelona,572.7651453441013,False,1,92.0
343,barcelona,112.17911420392392,False,1,87.0
344,barcelona,514.8136942304559,False,2,88.0
345,barcelona,514.8136942304559,False,2,94.0
346,barcelona,208.53212930853908,False,1,96.0
347,barcelona,127.30700304885144,False,1,92.0
348,barcelona,514.8136942304559,False,2,90.0
349,barcelona,514.8136942304559,False,2,90.0
350,barcelona,514.8136942304559,False,2,85.0
351,barcelona,457.09497986827097,False,1,80.0
352,barcelona,318.1511392463984,False,1,91.0
353,barcelona,329.7879768194195,True,1,98.0
354,barcelona,277.6549444922848,False,1,94.0
355,barcelona,125.9105825400889,False,1,84.0
356,barcelona,215.28149510089136,True,1,96.0
357,barcelona,212.7213908348267,False,1,93.0
358,barcelona,532.0362138385271,False,2,91.0
359,barcelona,117.99753299043452,False,1,83.0
360,barcelona,397.51437149440267,False,1,94.0
361,barcelona,289.5245188167663,False,1,91.0
362,barcelona,390.5322689505899,False,1,100.0
363,barcelona,443.363511532106,False,1,90.0
364,barcelona,567.1794633090511,False,1,100.0
365,barcelona,671.2127912118602,False,1,100.0
366,barcelona,138.9438406218726,True,1,94.0
367,barcelona,179.4400353759862,False,1,96.0
368,barcelona,193.1715037121512,False,1,90.0
369,barcelona,186.4221379197989,False,1,85.0
370,barcelona,208.53212930853908,False,1,80.0
371,barcelona,185.2584541624968,False,1,94.0
372,barcelona,220.86717713594152,False,1,82.0
373,barcelona,205.97202504247443,False,1,89.0
374,barcelona,215.28149510089136,False,1,96.0
375,barcelona,242.9771685246817,False,1,98.0
376,barcelona,202.48097377056808,False,1,92.0
377,barcelona,287.19715130216207,False,1,70.0
378,barcelona,138.9438406218726,False,1,90.0
379,barcelona,201.317290013266,True,1,100.0
380,barcelona,497.823911373845,False,2,82.0
381,barcelona,145.92594316568528,False,1,96.0
382,barcelona,381.9210091465543,False,1,96.0
383,barcelona,134.28910559266413,False,1,91.0
384,barcelona,397.0488979914818,False,1,88.0
385,barcelona,877.1848162543347,False,2,98.0
386,barcelona,555.3098889845695,True,1,95.0
387,barcelona,487.350757558126,False,1,100.0
388,barcelona,381.9210091465543,False,0,99.0
389,barcelona,156.1663602299439,False,1,79.0
390,barcelona,477.3430772453278,False,1,90.0
391,barcelona,457.3277166197314,False,1,100.0
392,barcelona,300.92861963832706,True,1,100.0
393,barcelona,477.3430772453278,False,1,100.0
394,barcelona,537.3891591221169,False,1,87.0
395,barcelona,370.2841715735331,False,1,88.0
396,barcelona,242.9771685246817,False,1,100.0
397,barcelona,196.89529173551796,False,1,88.0
398,barcelona,219.7034933786394,False,1,80.0
399,barcelona,242.9771685246817,False,1,89.0
400,barcelona,150.58067819489375,False,1,80.0
401,barcelona,432.890357716387,False,1,80.0
402,barcelona,347.0104964274908,False,1,100.0
403,barcelona,393.32510996811504,False,1,92.0
404,barcelona,217.6088626154956,False,1,91.0
405,barcelona,300.92861963832706,False,1,95.0
406,barcelona,165.4758302883608,False,1,84.0
407,barcelona,648.1718528172784,False,1,87.0
408,barcelona,219.7034933786394,False,1,91.0
409,barcelona,155.00267647264178,False,1,97.0
410,barcelona,271.8365257057742,False,1,94.0
411,barcelona,295.1102008518165,False,2,98.0
412,barcelona,620.2434426420275,True,1,99.0
413,barcelona,318.1511392463984,False,1,89.0
414,barcelona,254.61400609770288,False,1,100.0
415,barcelona,167.80319780296506,False,1,98.0
416,barcelona,715.2000372378801,True,1,100.0
417,barcelona,807.5965275676681,True,1,100.0
418,barcelona,236.22780273232945,False,1,98.0
419,barcelona,179.4400353759862,False,1,90.0
420,barcelona,254.61400609770288,False,1,96.0
421,barcelona,196.66255498405752,False,1,100.0
422,barcelona,335.3736588544697,True,1,98.0
423,barcelona,335.3736588544697,True,1,95.0
424,barcelona,324.20229478436937,True,1,97.0
425,barcelona,357.48365024320987,False,1,97.0
426,barcelona,138.9438406218726,False,1,85.0
427,barcelona,837.8523052575231,True,1,100.0
428,barcelona,532.2689505899876,True,1,100.0
429,barcelona,571.6014615867991,True,1,80.0
430,barcelona,555.5426257360299,True,1,100.0
431,barcelona,620.2434426420275,True,1,100.0
432,barcelona,715.2000372378801,False,1,100.0
433,barcelona,237.15874973817117,False,1,80.0
434,barcelona,222.03086089324364,False,1,90.0
435,barcelona,138.9438406218726,False,1,72.0
436,barcelona,242.9771685246817,False,1,86.0
437,barcelona,925.8267973095632,False,1,86.0
438,barcelona,313.7291409686503,True,1,97.0
439,barcelona,196.89529173551796,False,1,89.0
440,barcelona,219.7034933786394,False,1,87.0
441,barcelona,150.58067819489375,False,1,96.0
442,barcelona,768.2640165708566,False,2,95.0
443,barcelona,378.4299578746479,False,1,100.0
444,barcelona,156.1663602299439,False,1,91.0
445,barcelona,327.69334605627574,True,1,94.0
446,barcelona,259.2687411269113,False,1,85.0
447,barcelona,497.5911746223846,False,1,96.0
448,barcelona,136.38373635580794,False,1,91.0
449,barcelona,205.97202504247443,False,1,91.0
450,barcelona,205.97202504247443,False,1,88.0
451,barcelona,196.89529173551796,False,1,80.0
452,barcelona,196.89529173551796,False,1,88.0
453,barcelona,372.61153908813736,False,1,92.0
454,barcelona,157.56278073870644,False,1,86.0
455,barcelona,150.58067819489375,False,1,85.0
456,barcelona,563.2229385342239,False,1,96.0
457,barcelona,1309.8424372192612,False,2,100.0
458,barcelona,665.3943724253496,False,2,86.0
459,barcelona,148.0205739288291,False,1,68.0
460,barcelona,127.30700304885144,False,1,75.0
461,barcelona,347.24323317895124,False,1,97.0
462,barcelona,156.1663602299439,False,1,73.0
463,barcelona,208.29939255707868,False,1,92.0
464,barcelona,196.89529173551796,False,1,91.0
465,barcelona,266.250843670724,False,1,96.0
466,barcelona,133.125421835362,False,1,96.0
467,barcelona,627.2255451858402,True,1,100.0
468,barcelona,597.2025042474456,True,1,97.0
469,barcelona,229.24570018851676,True,1,90.0
470,barcelona,422.4172039006679,False,1,98.0
471,barcelona,161.98477901645447,False,1,100.0
472,barcelona,509.2280121954057,False,1,96.0
473,barcelona,219.7034933786394,False,1,88.0
474,barcelona,219.7034933786394,False,1,88.0
475,barcelona,196.66255498405752,False,1,94.0
476,barcelona,159.65741150185025,False,1,92.0
477,barcelona,347.24323317895124,False,1,90.0
478,barcelona,341.19207764098024,True,2,98.0
479,barcelona,468.7318174412921,False,0,87.0
480,barcelona,145.92594316568528,False,1,100.0
481,barcelona,321.6421905183047,False,1,100.0
482,barcelona,404.96194754113617,False,1,80.0
483,barcelona,300.92861963832706,False,1,91.0
484,barcelona,138.9438406218726,False,1,85.0
485,barcelona,167.80319780296506,False,1,87.0
486,barcelona,167.80319780296506,False,1,88.0
487,barcelona,295.1102008518165,False,1,93.0
488,barcelona,182.93108664789256,False,1,91.0
489,barcelona,277.6549444922848,False,1,80.0
490,barcelona,138.9438406218726,False,1,82.0
491,barcelona,168.96688156026715,False,1,100.0
492,barcelona,208.53212930853908,False,1,97.0
493,barcelona,207.13570879977652,False,1,95.0
494,barcelona,6086.298787441524,False,3,100.0
495,barcelona,810.1566318337328,False,2,100.0
496,barcelona,168.73414480880675,True,1,100.0
497,barcelona,194.33518746945327,False,1,89.0
498,barcelona,180.3709823818279,True,1,95.0
499,barcelona,323.96955803290894,False,1,83.0
500,barcelona,362.37112202387874,False,1,83.0
501,barcelona,2950.636535015244,False,3,100.0
502,barcelona,138.9438406218726,False,1,94.0
503,barcelona,173.62161658947562,False,1,93.0
504,barcelona,173.62161658947562,False,1,80.0
505,barcelona,202.48097377056808,False,1,88.0
506,barcelona,192.00781995484903,True,1,100.0
507,barcelona,229.24570018851676,True,1,91.0
508,barcelona,145.92594316568528,False,1,86.0
509,barcelona,171.2942490748714,False,1,91.0
510,barcelona,229.24570018851676,True,1,92.0
511,barcelona,259.2687411269113,False,1,98.0
512,barcelona,213.88507459212883,False,1,97.0
513,barcelona,502.245909651593,False,1,100.0
514,barcelona,161.98477901645447,False,1,87.0
515,barcelona,161.98477901645447,False,1,82.0
516,barcelona,190.84413619754693,False,1,88.0
517,barcelona,179.4400353759862,False,1,79.0
518,barcelona,462.91339865478153,False,1,84.0
519,barcelona,213.88507459212883,False,1,100.0
520,barcelona,254.61400609770288,False,1,100.0
521,barcelona,173.62161658947562,False,1,85.0
522,barcelona,298.6012521237228,True,1,96.0
523,barcelona,144.52952265692275,False,1,93.0
524,barcelona,185.2584541624968,False,1,86.0
525,barcelona,150.58067819489375,False,1,96.0
526,barcelona,298.6012521237228,True,1,93.0
527,barcelona,324.20229478436937,False,2,80.0
528,barcelona,229.24570018851676,True,1,93.0
529,barcelona,150.58067819489375,True,0,97.0
530,barcelona,196.89529173551796,False,1,76.0
531,barcelona,358.647334000512,False,1,100.0
532,barcelona,358.647334000512,False,1,93.0
533,barcelona,344.91586566434705,False,1,100.0
534,barcelona,444.29445853794766,True,1,100.0
535,barcelona,624.898177671236,False,2,100.0
536,barcelona,549.4914701980589,False,1,80.0
537,barcelona,404.96194754113617,False,1,88.0
538,barcelona,138.9438406218726,False,1,93.0
539,barcelona,196.89529173551796,False,1,87.0
540,barcelona,219.7034933786394,False,1,87.0
541,barcelona,196.89529173551796,False,1,95.0
542,barcelona,196.89529173551796,False,1,83.0
543,barcelona,219.7034933786394,False,1,93.0
544,barcelona,196.89529173551796,False,1,80.0
545,barcelona,196.89529173551796,False,1,93.0
546,barcelona,167.80319780296506,False,1,97.0
547,barcelona,134.28910559266413,True,1,90.0
548,barcelona,254.61400609770288,False,1,100.0
549,barcelona,208.53212930853908,False,1,100.0
550,barcelona,306.5143016733772,False,1,97.0
551,barcelona,173.62161658947562,False,1,67.0
552,barcelona,161.98477901645447,False,1,72.0
553,barcelona,196.89529173551796,False,1,95.0
554,barcelona,161.98477901645447,False,1,82.0
555,barcelona,138.9438406218726,False,1,84.0
556,barcelona,287.19715130216207,True,1,93.0
557,barcelona,189.91318919170524,False,1,93.0
558,barcelona,548.5605231922173,False,1,20.0
559,barcelona,157.56278073870644,False,1,90.0
560,barcelona,167.80319780296506,False,1,100.0
561,barcelona,625.1309144226964,False,1,90.0
562,barcelona,509.2280121954057,False,1,97.0
563,barcelona,298.6012521237228,True,1,98.0
564,barcelona,298.6012521237228,True,1,96.0
565,barcelona,356.5527032373682,False,1,80.0
566,barcelona,485.9543370493634,False,1,91.0
567,barcelona,150.58067819489375,False,1,74.0
568,barcelona,306.5143016733772,False,0,87.0
569,barcelona,368.18954081038936,False,1,99.0
570,barcelona,232.50401470896267,False,1,98.0
571,barcelona,239.48611725277536,False,1,85.0
572,barcelona,298.6012521237228,False,1,91.0
573,barcelona,298.6012521237228,False,1,92.0
574,barcelona,138.9438406218726,False,1,100.0
575,barcelona,414.2714175995531,False,2,60.0
576,barcelona,161.98477901645447,False,1,91.0
577,barcelona,150.58067819489375,False,1,80.0
578,barcelona,231.34033095166052,False,1,84.0
579,barcelona,171.2942490748714,False,1,93.0
580,barcelona,202.48097377056808,False,1,87.0
581,barcelona,185.2584541624968,False,1,100.0
582,barcelona,277.6549444922848,False,1,94.0
583,barcelona,242.9771685246817,False,1,97.0
584,barcelona,341.4248143924407,False,1,94.0
585,barcelona,171.2942490748714,False,1,100.0
586,barcelona,347.24323317895124,False,1,88.0
587,barcelona,124.9796355342472,False,1,93.0
588,barcelona,164.31214653105872,False,1,100.0
589,barcelona,123.81595177694508,False,1,93.0
590,barcelona,138.9438406218726,False,1,85.0
591,barcelona,167.80319780296506,False,1,91.0
592,barcelona,200.1536062559639,False,1,100.0
593,barcelona,178.2763516186841,False,1,90.0
594,barcelona,166.1740405427421,False,1,100.0
595,barcelona,387.73942793306486,False,1,80.0
596,barcelona,428.2356226871785,False,1,90.0
597,barcelona,381.9210091465543,False,1,95.0
598,barcelona,373.7752228454395,False,1,100.0
599,barcelona,196.89529173551796,False,1,92.0
600,barcelona,196.89529173551796,False,1,100.0
601,barcelona,161.98477901645447,False,2,84.0
602,barcelona,136.38373635580794,False,1,60.0
